timestamp,temperature,humidity,wind_speed,precipitation,solar_radiation,cloud_coverage
2024013122,25.05,87.39,1.43,0.0,0.0,28
2024013123,24.9,87.24,1.42,0.0,0.0,28
2024020100,24.74,87.28,1.36,0.0,0.0,28
2024020101,24.67,87.01,1.25,0.0,0.0,28
2024020102,24.4,87.6,1.23,0.0,0.0,28
2024020103,24.0,88.99,1.28,0.0,0.0,28
2024020104,23.48,90.93,1.33,0.0,0.0,28
2024020105,23.11,91.8,1.44,0.0,0.0,28
2024020106,23.66,88.72,1.69,0.0,18.33,28
2024020107,25.84,76.66,2.4,0.0,157.25,28
2024020108,28.14,64.81,2.29,0.0,387.12,28
2024020109,29.91,56.33,2.04,0.0,599.03,28
2024020110,31.37,49.64,1.82,0.0,770.3,28
2024020111,32.48,44.91,1.78,0.0,816.6,28
2024020112,33.11,42.54,1.99,0.0,836.53,28
2024020113,33.23,42.33,2.34,0.0,771.53,28
2024020114,32.97,43.2,2.65,0.0,685.5,28
2024020115,32.29,45.08,2.76,0.0,491.08,28
2024020116,31.1,49.33,2.64,0.0,259.4,28
2024020117,28.3,65.55,1.96,0.0,49.83,28
2024020118,26.54,75.26,1.9,0.0,0.0,28
2024020119,25.87,79.97,1.93,0.0,0.0,28
2024020120,25.42,83.45,1.9,0.0,0.0,28
2024020121,25.1,85.92,1.82,0.0,0.0,28
2024020122,24.87,87.38,1.76,0.0,0.0,28
2024020123,24.73,87.88,1.69,0.0,0.0,28
2024020200,24.56,88.42,1.59,0.0,0.0,28
2024020201,24.33,89.23,1.47,0.0,0.0,28
2024020202,24.02,90.35,1.41,0.0,0.0,28
2024020203,23.7,91.2,1.37,0.0,0.0,28
2024020204,23.44,91.42,1.36,0.0,0.0,28
2024020205,23.18,91.47,1.34,0.0,0.0,28
2024020206,23.61,88.59,1.52,0.01,19.55,28
2024020207,25.42,78.29,1.97,0.01,161.1,28
2024020208,27.97,66.09,1.62,0.03,406.75,28
2024020209,29.85,57.43,1.14,0.02,621.55,28
2024020210,31.27,52.15,0.57,0.01,727.08,28
2024020211,32.39,48.66,0.43,0.01,786.92,28
2024020212,33.06,46.8,1.2,0.0,792.95,28
2024020213,33.22,46.3,1.94,0.0,717.85,28
2024020214,32.9,47.19,2.44,0.0,588.15,28
2024020215,32.25,48.84,2.72,0.0,444.12,28
2024020216,31.06,53.18,2.8,0.0,219.43,28
2024020217,28.46,67.8,2.31,0.0,40.92,28
2024020218,26.78,76.64,2.24,0.0,0.0,28
2024020219,26.08,80.78,2.17,0.0,0.0,28
2024020220,25.58,83.98,1.97,0.0,0.0,28
2024020221,25.25,85.86,1.76,0.0,0.0,28
2024020222,25.07,86.37,1.62,0.0,0.0,28
2024020223,25.03,85.65,1.49,0.01,0.0,28
2024020300,24.93,85.33,1.37,0.02,0.0,28
2024020301,24.72,85.82,1.28,0.08,0.0,28
2024020302,24.47,86.59,1.22,0.13,0.0,28
2024020303,24.21,87.44,1.16,0.2,0.0,28
2024020304,23.97,88.22,1.11,0.24,0.0,28
2024020305,23.79,88.7,1.06,0.31,0.0,28
2024020306,24.35,87.19,1.11,0.27,14.8,28
2024020307,26.41,77.1,1.55,0.18,119.28,28
2024020308,28.71,67.2,1.33,0.02,297.35,28
2024020309,30.64,59.27,1.11,0.0,505.35,28
2024020310,32.11,53.59,0.9,0.0,630.4,28
2024020311,33.2,49.18,0.66,0.0,852.8,28
2024020312,33.91,46.84,0.41,0.0,846.17,28
2024020313,34.16,46.55,0.36,0.0,751.12,28
2024020314,34.07,46.36,0.54,0.0,612.92,28
2024020315,33.63,46.92,0.69,0.0,448.25,28
2024020316,32.77,49.42,0.87,0.0,236.3,28
2024020317,31.0,61.25,1.32,0.0,48.4,28
2024020318,29.13,71.46,1.73,0.0,0.0,28
2024020319,27.98,77.02,1.84,0.0,0.0,28
2024020320,27.38,80.1,1.7,0.01,0.0,28
2024020321,27.06,81.18,1.42,0.01,0.0,28
2024020322,26.6,83.1,0.99,0.01,0.0,28
2024020323,26.16,84.11,0.7,0.05,0.0,28
2024020400,25.71,84.39,0.74,0.08,0.0,28
2024020401,25.14,85.88,0.91,0.09,0.0,28
2024020402,24.57,86.72,1.14,0.1,0.0,28
2024020403,24.14,86.53,1.44,0.14,0.0,28
2024020404,23.77,86.18,1.73,0.13,0.0,28
2024020405,23.39,86.33,1.93,0.11,0.0,28
2024020406,23.64,83.87,2.53,0.09,20.48,28
2024020407,25.42,74.34,3.43,0.09,159.35,28
2024020408,27.69,61.73,3.67,0.08,394.98,28
2024020409,29.98,50.38,3.52,0.02,619.55,28
2024020410,31.82,43.98,3.2,0.01,791.3,28
2024020411,33.15,40.85,2.75,0.0,906.33,28
2024020412,33.92,40.03,2.21,0.0,916.15,28
2024020413,34.45,37.6,1.79,0.0,846.38,28
2024020414,34.48,36.66,1.32,0.0,699.85,28
2024020415,33.92,38.83,0.91,0.0,502.3,28
2024020416,32.84,42.62,0.39,0.0,266.05,28
2024020417,30.54,57.4,0.49,0.0,55.12,28
2024020418,29.89,56.77,0.71,0.0,0.0,28
2024020419,29.45,56.73,0.83,0.0,0.0,28
2024020420,28.13,65.07,0.76,0.0,0.0,28
2024020421,26.56,74.14,0.74,0.0,0.0,28
2024020422,25.38,78.98,0.97,0.0,0.0,28
2024020423,24.57,80.42,1.32,0.0,0.0,28
2024020500,23.89,80.43,1.7,0.0,0.0,28
2024020501,23.24,80.1,2.02,0.0,0.0,28
2024020502,22.63,80.59,2.27,0.0,0.0,28
2024020503,22.15,81.31,2.48,0.0,0.0,28
2024020504,21.8,82.42,2.66,0.0,0.0,28
2024020505,21.52,84.15,2.76,0.0,0.0,28
2024020506,22.0,82.81,3.14,0.0,22.48,28
2024020507,24.2,73.19,3.9,0.0,192.2,28
2024020508,26.9,60.23,4.16,0.0,437.6,28
2024020509,29.49,48.91,3.91,0.0,664.22,28
2024020510,31.58,41.46,3.4,0.0,824.58,28
2024020511,33.06,36.8,2.78,0.0,932.3,28
2024020512,33.91,35.14,2.16,0.0,940.65,28
2024020513,34.51,32.17,1.65,0.0,869.55,28
2024020514,34.37,33.36,1.14,0.0,725.35,28
2024020515,33.82,34.91,0.82,0.0,521.47,28
2024020516,32.68,38.38,0.51,0.0,282.02,28
2024020517,29.9,55.33,0.78,0.0,58.65,28
2024020518,28.88,56.26,0.95,0.0,0.0,28
2024020519,28.24,58.44,0.84,0.0,0.0,28
2024020520,27.33,62.32,0.45,0.0,0.0,28
2024020521,26.07,67.85,0.04,0.0,0.0,28
2024020522,24.95,72.11,0.49,0.0,0.0,28
2024020523,23.98,74.92,1.02,0.0,0.0,28
2024020600,23.21,76.32,1.55,0.0,0.0,28
2024020601,22.55,78.05,1.95,0.0,0.0,28
2024020602,21.89,80.42,2.16,0.0,0.0,28
2024020603,21.32,82.88,2.31,0.0,0.0,28
2024020604,20.87,85.17,2.39,0.0,0.0,28
2024020605,20.49,87.24,2.39,0.0,0.0,28
2024020606,21.05,85.12,2.74,0.0,23.52,28
2024020607,23.48,74.07,3.5,0.0,219.77,28
2024020608,26.53,60.1,3.74,0.0,455.0,28
2024020609,29.51,46.78,3.53,0.0,672.67,28
2024020610,31.87,37.31,3.2,0.0,835.88,28
2024020611,33.47,32.83,2.78,0.0,931.45,28
2024020612,34.42,31.21,2.33,0.0,936.75,28
2024020613,34.84,30.03,1.93,0.0,863.78,28
2024020614,34.7,31.33,1.52,0.0,717.53,28
2024020615,34.02,33.92,1.2,0.0,511.4,28
2024020616,32.73,38.97,0.62,0.0,271.52,28
2024020617,29.88,55.39,0.52,0.0,56.08,28
2024020618,28.84,56.11,0.56,0.0,0.0,28
2024020619,27.96,59.53,0.47,0.0,0.0,28
2024020620,26.92,63.85,0.31,0.0,0.0,28
2024020621,25.84,68.5,0.33,0.0,0.0,28
2024020622,24.97,71.73,0.64,0.0,0.0,28
2024020623,24.15,74.48,0.98,0.0,0.0,28
2024020700,23.41,77.12,1.32,0.0,0.0,28
2024020701,22.74,79.98,1.6,0.0,0.0,28
2024020702,22.13,82.87,1.76,0.0,0.0,28
2024020703,21.6,85.35,1.85,0.0,0.0,28
2024020704,21.17,87.28,1.95,0.0,0.0,28
2024020705,20.79,88.96,1.99,0.0,0.0,28
2024020706,21.28,86.7,2.35,0.0,23.8,28
2024020707,23.55,75.69,2.93,0.0,216.82,28
2024020708,26.81,60.12,2.97,0.0,466.55,28
2024020709,29.87,45.23,2.8,0.0,692.2,28
2024020710,32.28,35.05,2.76,0.0,854.12,28
2024020711,33.86,31.1,2.57,0.0,937.72,28
2024020712,34.8,29.71,2.35,0.0,943.12,28
2024020713,35.35,27.76,2.12,0.0,866.8,28
2024020714,35.32,27.39,1.71,0.0,727.33,28
2024020715,34.62,29.7,1.35,0.0,527.12,28
2024020716,33.17,35.99,0.71,0.0,286.17,28
2024020717,29.99,55.03,0.13,0.0,60.53,28
2024020718,28.76,55.75,0.36,0.0,0.0,28
2024020719,27.89,58.86,0.7,0.0,0.0,28
2024020720,26.76,64.27,0.84,0.0,0.0,28
2024020721,25.53,70.63,0.84,0.0,0.0,28
2024020722,24.45,75.84,0.89,0.0,0.0,28
2024020723,23.66,78.8,1.0,0.0,0.0,28
2024020800,23.09,79.68,1.13,0.0,0.0,28
2024020801,22.52,80.84,1.27,0.0,0.0,28
2024020802,22.0,81.74,1.54,0.0,0.0,28
2024020803,21.56,82.35,1.84,0.0,0.0,28
2024020804,21.15,83.25,1.97,0.0,0.0,28
2024020805,20.71,84.68,1.95,0.0,0.0,28
2024020806,21.28,82.21,2.15,0.0,24.38,28
2024020807,23.75,70.71,2.69,0.0,193.52,28
2024020808,27.02,56.6,2.77,0.0,408.17,28
2024020809,30.12,42.28,2.7,0.0,674.5,28
2024020810,32.57,32.9,2.54,0.0,798.38,28
2024020811,34.25,28.41,2.15,0.0,868.83,28
2024020812,35.15,27.97,1.59,0.0,909.1,28
2024020813,35.59,27.38,1.02,0.0,790.7,28
2024020814,35.42,28.22,0.57,0.0,667.8,28
2024020815,34.81,29.61,0.22,0.0,466.92,28
2024020816,33.62,33.07,0.51,0.0,250.65,28
2024020817,31.57,44.31,1.19,0.0,50.85,28
2024020818,29.52,53.01,1.67,0.0,0.0,28
2024020819,28.11,60.25,1.64,0.0,0.0,28
2024020820,27.61,62.73,1.38,0.0,0.0,28
2024020821,26.94,66.48,1.01,0.0,0.0,28
2024020822,26.2,70.28,0.87,0.0,0.0,28
2024020823,25.44,73.7,1.04,0.0,0.0,28
2024020900,24.73,75.47,1.22,0.0,0.0,28
2024020901,23.91,78.79,1.31,0.0,0.0,28
2024020902,23.12,80.58,1.38,0.0,0.0,28
2024020903,22.4,81.36,1.5,0.0,0.0,28
2024020904,21.92,81.34,1.75,0.0,0.0,28
2024020905,21.56,81.66,1.99,0.0,0.0,28
2024020906,21.96,79.52,2.56,0.0,22.67,28
2024020907,23.93,70.62,3.31,0.0,205.18,28
2024020908,26.9,57.52,3.5,0.0,434.05,28
2024020909,29.86,43.63,3.35,0.0,658.42,28
2024020910,32.24,35.63,3.15,0.0,825.58,28
2024020911,33.84,31.78,2.83,0.0,943.38,28
2024020912,34.74,30.85,2.36,0.0,951.03,28
2024020913,35.13,30.39,1.94,0.0,878.92,28
2024020914,35.05,30.47,1.59,0.0,728.92,28
2024020915,34.4,32.35,1.28,0.0,520.45,28
2024020916,33.04,37.93,0.8,0.0,278.95,28
2024020917,30.11,54.56,0.82,0.0,60.15,28
2024020918,28.67,59.1,0.97,0.0,0.0,28
2024020919,27.86,63.24,0.89,0.0,0.0,28
2024020920,26.96,67.97,0.79,0.0,0.0,28
2024020921,26.17,71.16,0.67,0.0,0.0,28
2024020922,25.47,73.79,0.52,0.0,0.0,28
2024020923,24.93,75.19,0.4,0.0,0.0,28
2024021000,24.27,76.83,0.57,0.0,0.0,28
